,31.325241088867188,42.52294921875,43,100817.6328125,4,1618,262
,31.325241088867188,42.50006103515625,44,100805.8359375,5,1676,314
,31.325241088867188,42.46954345703125,43,100817.6328125,4,1581,229
,31.335960388183594,42.431396484375,43,100817.6328125,3,1532,193
,31.335960388183594,42.40850830078125,42,100829.4375,3,1441,158
,31.325241088867188,42.3856201171875,42,100829.4375,8,1506,176
,31.335960388183594,42.33984375,42,100829.4375,4,1517,183
,31.335960388183594,42.2940673828125,46,100782.234375,6,1522,186
,31.325241088867188,42.24066162109375,46,100782.234375,4,1559,212
,31.335960388183594,42.19488525390625,46,100782.234375,11,1543,201
,31.34668731689453,42.14910888671875,45,100794.0390625,7,1535,196
,31.325241088867188,42.10333251953125,45,100794.0390625,6,1581,229
,31.335960388183594,42.065185546875,44,100805.8359375,5,1591,237
,31.325241088867188,42.01177978515625,44,100805.8359375,6,1611,256
,31.325241088867188,41.9583740234375,44,100805.8359375,8,1641,282
,31.325241088867188,41.90496826171875,45,100794.0390625,3,1647,287
,31.34668731689453,41.8515625,45,100794.0390625,3,1664,303
,31.335960388183594,41.79815673828125,45,100794.0390625,6,1698,336
,31.325241088867188,41.6837158203125,44,100805.8359375,8,1671,310
,31.335960388183594,41.36328125,44,100805.8359375,3,1635,277
,31.34668731689453,41.2564697265625,43,100817.6328125,6,1495,166
,31.325241088867188,41.2259521484375,43,100817.6328125,11,1400,152
,31.325241088867188,41.18780517578125,43,100817.6328125,8,1501,172
,31.325241088867188,41.17254638671875,42,100829.4375,3,1531,193
,31.31451416015625,41.15728759765625,42,100829.4375,8,1618,262
,31.335960388183594,41.14202880859375,42,100829.4375,7,1690,329
,31.325241088867188,41.149658203125,46,100782.234375,3,1761,404
,31.335960388183594,41.15728759765625,46,100782.234375,4,1757,398
,31.335960388183594,41.4700927734375,43,100817.6328125,9,445,6
,31.34668731689453,41.58453369140625,43,100817.6328125,3,400,0
,31.34668731689453,41.5921630859375,42,100829.4375,4,400,0
,31.35741424560547,41.56927490234375,42,100829.4375,6,432,4
,31.34668731689453,41.54638671875,42,100829.4375,9,400,0
,31.35741424560547,41.55401611328125,46,100782.234375,7,425,3
,31.368141174316406,41.576904296875,45,100794.0390625,7,436,5
,31.368141174316406,41.5616455078125,46,100782.234375,4,413,1
,31.378868103027344,41.5616455078125,45,100794.0390625,10,400,0
,31.378868103027344,41.5921630859375,45,100794.0390625,8,400,0
,31.378868103027344,41.607421875,44,100805.8359375,4,400,0
,31.378868103027344,41.607421875,44,100805.8359375,6,400,0
,31.378868103027344,41.607421875,44,100805.8359375,4,417,2
,31.38958740234375,41.61505126953125,45,100794.0390625,7,400,0
,31.400314331054688,41.59979248046875,44,100805.8359375,9,417,2
,31.400314331054688,41.5921630859375,45,100794.0390625,7,461,9
,31.411041259765625,41.58453369140625,44,100805.8359375,6,548,22
,31.400314331054688,41.5616455078125,44,100805.8359375,4,612,32
,31.421768188476562,41.55401611328125,43,100817.6328125,7,633,35
,31.421768188476562,41.54638671875,43,100817.6328125,4,597,30
,31.43248748779297,41.52349853515625,43,100817.6328125,8,452,7
,31.43248748779297,41.515869140625,42,100829.4375,4,400,0
,31.43248748779297,41.47772216796875,46,100782.234375,3,400,0
,31.43248748779297,41.40142822265625,42,100829.4375,2,400,0
,31.43248748779297,41.149658203125,46,100782.234375,3,400,0
,31.443214416503906,40.62322998046875,46,100782.234375,4,400,0
,31.453941345214844,40.2646484375,42,100829.4375,3,400,0
,31.453941345214844,39.82977294921875,46,100782.234375,3,400,0
,31.453941345214844,39.7763671875,42,100829.4375,5,400,0
,31.46466827392578,39.84503173828125,46,100782.234375,5,434,5
,31.46466827392578,39.8831787109375,45,100794.0390625,6,427,4
,31.475387573242188,39.8831787109375,45,100794.0390625,6,423,3
,31.496841430664062,39.83740234375,45,100794.0390625,1,403,0
,31.486114501953125,39.79925537109375,45,100794.0390625,3,400,0
,31.496841430664062,39.75347900390625,44,100805.8359375,7,442,6
,31.496841430664062,39.67718505859375,44,100805.8359375,6,421,3
,31.496841430664062,39.64666748046875,45,100794.0390625,4,424,3
,31.496841430664062,39.60089111328125,44,100805.8359375,4,424,3
,31.518287658691406,39.5474853515625,43,100817.6328125,7,424,3
,31.507568359375,39.46356201171875,43,100817.6328125,8,501,15
,31.518287658691406,39.440673828125,43,100817.6328125,3,527,19
,31.518287658691406,39.3338623046875,43,100817.6328125,4,472,10
,31.529014587402344,39.03631591796875,44,100805.8359375,3,428,4
,31.529014587402344,38.830322265625,43,100817.6328125,5,400,0
,31.53974151611328,38.6929931640625,44,100805.8359375,4,400,0
,31.53974151611328,38.70062255859375,43,100817.6328125,3,420,3
,31.55046844482422,38.61669921875,42,100829.4375,3,400,0
,31.55046844482422,38.56329345703125,42,100829.4375,7,417,2
,31.561187744140625,38.525146484375,42,100829.4375,3,408,1
,31.571914672851562,38.42596435546875,42,100829.4375,3,417,2
,31.5826416015625,38.30389404296875,46,100782.234375,6,439,5
,31.593368530273438,38.189453125,45,100794.0390625,3,426,3
,31.593368530273438,38.07501220703125,46,100782.234375,6,426,3
,31.593368530273438,38.036865234375,45,100794.0390625,3,527,19
,31.604087829589844,38.02923583984375,46,100782.234375,3,594,29
,31.604087829589844,38.05975341796875,46,100782.234375,4,552,23
,31.61481475830078,38.0826416015625,45,100794.0390625,6,599,30
,31.604087829589844,38.0826416015625,46,100782.234375,2,548,22
,31.61481475830078,38.12841796875,45,100794.0390625,4,530,19
,31.636268615722656,38.15130615234375,44,100805.8359375,5,588,28
,31.636268615722656,38.1436767578125,44,100805.8359375,6,594,29
,31.646995544433594,38.16656494140625,44,100805.8359375,3,570,25
,31.668441772460938,38.19708251953125,42,100829.4375,5,0,0
,31.668441772460938,38.189453125,44,100805.8359375,4,400,0
,31.679168701171875,38.189453125,44,100805.8359375,1,464,9
,31.743515014648438,37.914794921875,45,100794.0390625,3,433,5
,31.743515014648438,37.88427734375,46,100782.234375,8,446,7
,31.754241943359375,37.8690185546875,43,100817.6328125,5,436,5
